layer,kind,tensor,type,cols,rows,batch,calls,ms
19,ffn_up,blk.19.ffn_up.weight,Q4_0,4096,11008,1,16,46.964931
19,ffn_down,blk.19.ffn_down.weight,Q4_0,11008,4096,1,16,47.840358
20,q_proj,blk.20.attn_q.weight,Q4_0,4096,4096,1,16,17.874009
20,k_proj,blk.20.attn_k.weight,Q4_0,4096,4096,1,16,17.706046
20,v_proj,blk.20.attn_v.weight,Q4_0,4096,4096,1,16,17.812736
20,o_proj,blk.20.attn_output.weight,Q4_0,4096,4096,1,16,17.691967
20,ffn_gate,blk.20.ffn_gate.weight,Q4_0,4096,11008,1,16,47.000853
20,ffn_up,blk.20.ffn_up.weight,Q4_0,4096,11008,1,16,47.176279
20,ffn_down,blk.20.ffn_down.weight,Q4_0,11008,4096,1,16,47.942094
21,q_proj,blk.21.attn_q.weight,Q4_0,4096,4096,1,16,17.733577
21,k_proj,blk.21.attn_k.weight,Q4_0,4096,4096,1,16,18.306821
21,v_proj,blk.21.attn_v.weight,Q4_0,4096,4096,1,16,17.663040
21,o_proj,blk.21.attn_output.weight,Q4_0,4096,4096,1,16,18.619691
21,ffn_gate,blk.21.ffn_gate.weight,Q4_0,4096,11008,1,16,47.088249
21,ffn_up,blk.21.ffn_up.weight,Q4_0,4096,11008,1,16,48.745484
21,ffn_down,blk.21.ffn_down.weight,Q4_0,11008,4096,1,16,47.935321
22,q_proj,blk.22.attn_q.weight,Q4_0,4096,4096,1,16,17.721971
22,k_proj,blk.22.attn_k.weight,Q4_0,4096,4096,1,16,17.685987
22,v_proj,blk.22.attn_v.weight,Q4_0,4096,4096,1,16,17.724464
22,o_proj,blk.22.attn_output.weight,Q4_0,4096,4096,1,16,17.798657
22,ffn_gate,blk.22.ffn_gate.weight,Q4_0,4096,11008,1,16,47.007122
22,ffn_up,blk.22.ffn_up.weight,Q4_0,4096,11008,1,16,47.035616
22,ffn_down,blk.22.ffn_down.weight,Q4_0,11008,4096,1,16,48.077100
23,q_proj,blk.23.attn_q.weight,Q4_0,4096,4096,1,16,17.758656
23,k_proj,blk.23.attn_k.weight,Q4_0,4096,4096,1,16,17.773987
23,v_proj,blk.23.attn_v.weight,Q4_0,4096,4096,1,16,17.858435
23,o_proj,blk.23.attn_output.weight,Q4_0,4096,4096,1,16,17.858903
23,ffn_gate,blk.23.ffn_gate.weight,Q4_0,4096,11008,1,16,46.999700
23,ffn_up,blk.23.ffn_up.weight,Q4_0,4096,11008,1,16,47.064929
23,ffn_down,blk.23.ffn_down.weight,Q4_0,11008,4096,1,16,47.872597
24,q_proj,blk.24.attn_q.weight,Q4_0,4096,4096,1,16,17.913079
24,k_proj,blk.24.attn_k.weight,Q4_0,4096,4096,1,16,17.884199
24,v_proj,blk.24.attn_v.weight,Q4_0,4096,4096,1,16,17.697971
24,o_proj,blk.24.attn_output.weight,Q4_0,4096,4096,1,16,17.852914
24,ffn_gate,blk.24.ffn_gate.weight,Q4_0,4096,11008,1,16,47.979487
24,ffn_up,blk.24.ffn_up.weight,Q4_0,4096,11008,1,16,47.636414
24,ffn_down,blk.24.ffn_down.weight,Q4_0,11008,4096,1,16,48.820916
25,q_proj,blk.25.attn_q.weight,Q4_0,4096,4096,1,16,17.763089
25,k_proj,blk.25.attn_k.weight,Q4_0,4096,4096,1,16,17.708698
25,v_proj,blk.25.attn_v.weight,Q4_0,4096,4096,1,16,17.709600
25,o_proj,blk.25.attn_output.weight,Q4_0,4096,4096,1,16,17.809312
25,ffn_gate,blk.25.ffn_gate.weight,Q4_0,4096,11008,1,16,47.105853
25,ffn_up,blk.25.ffn_up.weight,Q4_0,4096,11008,1,16,47.129666
25,ffn_down,blk.25.ffn_down.weight,Q4_0,11008,4096,1,16,49.050563
26,q_proj,blk.26.attn_q.weight,Q4_0,4096,4096,1,16,17.791426
26,k_proj,blk.26.attn_k.weight,Q4_0,4096,4096,1,16,17.757213
26,v_proj,blk.26.attn_v.weight,Q4_0,4096,4096,1,16,17.774819
26,o_proj,blk.26.attn_output.weight,Q4_0,4096,4096,1,16,17.713156
26,ffn_gate,blk.26.ffn_gate.weight,Q4_0,4096,11008,1,16,47.013543
26,ffn_up,blk.26.ffn_up.weight,Q4_0,4096,11008,1,16,46.936248
26,ffn_down,blk.26.ffn_down.weight,Q4_0,11008,4096,1,16,47.970025
27,q_proj,blk.27.attn_q.weight,Q4_0,4096,4096,1,16,17.818103
27,k_proj,blk.27.attn_k.weight,Q4_0,4096,4096,1,16,17.698034
27,v_proj,blk.27.attn_v.weight,Q4_0,4096,4096,1,16,18.604871
27,o_proj,blk.27.attn_output.weight,Q4_0,4096,4096,1,16,17.695260
27,ffn_gate,blk.27.ffn_gate.weight,Q4_0,4096,11008,1,16,47.055885
27,ffn_up,blk.27.ffn_up.weight,Q4_0,4096,11008,1,16,47.035305
27,ffn_down,blk.27.ffn_down.weight,Q4_0,11008,4096,1,16,48.016257
28,q_proj,blk.28.attn_q.weight,Q4_0,4096,4096,1,16,17.893648
28,k_proj,blk.28.attn_k.weight,Q4_0,4096,4096,1,16,17.695031
28,v_proj,blk.28.attn_v.weight,Q4_0,4096,4096,1,16,17.671033
28,o_proj,blk.28.attn_output.weight,Q4_0,4096,4096,1,16,17.806968
28,ffn_gate,blk.28.ffn_gate.weight,Q4_0,4096,11008,1,16,47.373948
28,ffn_up,blk.28.ffn_up.weight,Q4_0,4096,11008,1,16,47.187408
28,ffn_down,blk.28.ffn_down.weight,Q4_0,11008,4096,1,16,48.562374
29,q_proj,blk.29.attn_q.weight,Q4_0,4096,4096,1,16,17.703001
29,k_proj,blk.29.attn_k.weight,Q4_0,4096,4096,1,16,17.692056
29,v_proj,blk.29.attn_v.weight,Q4_0,4096,4096,1,16,17.708440
29,o_proj,blk.29.attn_output.weight,Q4_0,4096,4096,1,16,17.721648
29,ffn_gate,blk.29.ffn_gate.weight,Q4_0,4096,11008,1,16,47.152783
29,ffn_up,blk.29.ffn_up.weight,Q4_0,4096,11008,1,16,47.064100
29,ffn_down,blk.29.ffn_down.weight,Q4_0,11008,4096,1,16,48.020299
30,q_proj,blk.30.attn_q.weight,Q4_0,4096,4096,1,16,17.728062
30,k_proj,blk.30.attn_k.weight,Q4_0,4096,4096,1,16,17.754569
30,v_proj,blk.30.attn_v.weight,Q4_0,4096,4096,1,16,17.662679
30,o_proj,blk.30.attn_output.weight,Q4_0,4096,4096,1,16,17.718664
30,ffn_gate,blk.30.ffn_gate.weight,Q4_0,4096,11008,1,16,47.015387
30,ffn_up,blk.30.ffn_up.weight,Q4_0,4096,11008,1,16,47.144240
30,ffn_down,blk.30.ffn_down.weight,Q4_0,11008,4096,1,16,48.030514
31,q_proj,blk.31.attn_q.weight,Q4_0,4096,4096,1,16,17.806767
31,k_proj,blk.31.attn_k.weight,Q4_0,4096,4096,1,16,17.678565
31,v_proj,blk.31.attn_v.weight,Q4_0,4096,4096,1,16,17.967330
31,o_proj,blk.31.attn_output.weight,Q4_0,4096,4096,1,16,19.950203
31,ffn_gate,blk.31.ffn_gate.weight,Q4_0,4096,11008,1,16,50.242124
31,ffn_up,blk.31.ffn_up.weight,Q4_0,4096,11008,1,16,47.013313
31,ffn_down,blk.31.ffn_down.weight,Q4_0,11008,4096,1,16,51.465316
